fotograma;tipo_objeto;confianza;identificador_tracking;x1;y1;x2;y2;matricula_detectada;confianza_matricula;mx1;my1;mx2;my2;texto_matricula
1656;car;0.91;266;272;275;907;645;1;0.905024811295462;331;530;480;573;2 J5 conf(0.74)
1656;car;0.67;303;1232;290;1394;446;1;0.6885093535417001;1297;401;1348;415;77 conf(0.78)
1656;car;0.72;259;1432;322;1512;382;0;0;;;;;
1656;car;0.83;316;1113;306;1196;373;0;0;;;;;
1656;car;0.52;309;1382;323;1440;363;0;0;;;;;
1656;person;0.59;320;1691;321;1737;402;0;0;;;;;
1656;car;0.4;324;984;303;1080;340;0;0;;;;;
1657;person;0.78;271;72;259;171;472;0;0;;;;;
1657;car;0.92;266;189;273;888;673;0;0;;;;;
1657;car;0.69;303;1234;289;1399;449;1;0.5560745024559225;1300;403;1352;417;IV 02255 conf(0.84)
1657;car;0.72;259;1432;322;1512;382;0;0;;;;;
1657;car;0.79;316;1111;305;1193;374;0;0;;;;;
1657;car;0.5;309;1386;324;1443;364;0;0;;;;;
1657;person;0.58;320;1689;321;1737;403;0;0;;;;;
1657;car;0.4;324;986;302;1078;340;0;0;;;;;
1658;person;0.78;271;67;259;152;471;0;0;;;;;
1658;car;0.93;266;91;269;867;702;0;0;;;;;
1658;car;0.81;303;1235;289;1405;450;1;0.5560745024559225;1303;405;1356;419;IV 02255 conf(0.84)
1658;car;0.73;259;1432;322;1512;382;0;0;;;;;
1658;car;0.8;316;1107;305;1192;375;0;0;;;;;
1658;car;0.52;309;1390;325;1445;365;0;0;;;;;
1658;person;0.6;320;1690;323;1738;404;0;0;;;;;
1658;car;0.41;324;986;302;1077;339;0;0;;;;;
1659;person;0.43;271;63;266;138;435;0;0;;;;;
1659;car;0.94;266;21;266;842;738;0;0;;;;;
1659;car;0.82;303;1234;288;1409;455;1;0.5560745024559225;1305;406;1361;422;IV 02255 conf(0.84)
1659;car;0.71;259;1432;322;1512;382;0;0;;;;;
1659;car;0.77;316;1104;305;1190;377;0;0;;;;;
1659;car;0.47;309;1392;324;1447;365;0;0;;;;;
1659;person;0.57;320;1690;327;1738;404;0;0;;;;;
1659;car;0.4;324;986;302;1077;339;0;0;;;;;
1660;car;0.93;266;0;261;816;783;0;0;;;;;
1660;car;0.79;303;1234;287;1414;457;1;0.9991471202525304;1310;408;1365;424;02665 I conf(0.86)
1660;car;0.71;259;1434;322;1512;382;0;0;;;;;
1660;car;0.79;316;1101;305;1188;378;0;0;;;;;
1660;car;0.4;309;1398;323;1451;367;0;0;;;;;
1660;person;0.64;320;1692;328;1737;404;0;0;;;;;
1660;car;0.41;324;985;303;1077;339;0;0;;;;;
1661;car;0.95;266;0;257;785;845;0;0;;;;;
1661;car;0.83;303;1234;287;1420;461;1;0.9991471202525304;1313;410;1371;426;02665 I conf(0.86)
1661;car;0.72;259;1433;321;1512;382;0;0;;;;;
1661;car;0.78;316;1099;306;1186;380;0;0;;;;;
1661;car;0.37;309;1402;322;1456;369;0;0;;;;;
1661;person;0.64;320;1694;327;1737;404;0;0;;;;;
1661;car;0.43;324;984;303;1075;339;0;0;;;;;
1661;person;0.38;325;870;290;900;374;0;0;;;;;
1662;car;0.95;266;0;250;752;915;0;0;;;;;
1662;car;0.88;303;1235;287;1428;464;1;0.9991471202525304;1317;412;1376;429;02665 I conf(0.86)
1662;car;0.73;259;1435;322;1513;382;0;0;;;;;
1662;car;0.77;316;1098;307;1185;381;0;0;;;;;
1662;car;0.38;309;1406;321;1457;369;0;0;;;;;
1662;person;0.59;320;1696;327;1736;405;0;0;;;;;
1662;car;0.45;324;984;303;1075;339;0;0;;;;;
1662;person;0.37;325;870;290;900;370;0;0;;;;;
1663;car;0.94;266;0;245;711;1002;0;0;;;;;
1663;car;0.88;303;1236;287;1435;468;1;0.9991471202525304;1321;414;1381;431;02665 I conf(0.86)
1663;car;0.73;259;1433;321;1513;382;0;0;;;;;
1663;car;0.79;316;1095;307;1184;382;0;0;;;;;
1663;person;0.5;320;1699;326;1739;406;0;0;;;;;
1663;car;0.47;324;985;303;1076;339;0;0;;;;;
1663;person;0.44;325;870;291;900;374;0;0;;;;;
1664;car;0.95;266;0;238;666;988;0;0;;;;;
1664;car;0.88;303;1237;286;1442;473;1;0.9991471202525304;1326;417;1388;433;02665 I conf(0.86)
1664;car;0.72;259;1430;321;1513;381;0;0;;;;;
1664;car;0.84;316;1092;306;1183;383;0;0;;;;;
1664;person;0.54;320;1702;323;1746;406;0;0;;;;;
1664;car;0.45;324;985;304;1077;339;0;0;;;;;
1664;person;0.41;325;871;289;901;372;0;0;;;;;
1665;car;0.96;266;0;234;612;975;0;0;;;;;
1665;car;0.88;303;1238;286;1449;477;1;0.9991471202525304;1332;419;1393;436;02665 I conf(0.86)
1665;car;0.72;259;1432;321;1513;382;0;0;;;;;
1665;car;0.84;316;1091;306;1182;384;0;0;;;;;
1665;person;0.49;320;1702;323;1749;405;0;0;;;;;
1665;car;0.43;324;985;303;1075;339;0;0;;;;;
1666;car;0.96;266;0;231;547;969;0;0;;;;;
1666;car;0.89;303;1241;285;1456;480;1;0.9991471202525304;1337;422;1402;440;02665 I conf(0.86)
1666;car;0.76;259;1437;321;1513;381;0;0;;;;;
1666;car;0.87;316;1088;305;1181;384;0;0;;;;;
1666;person;0.49;320;1701;323;1751;405;0;0;;;;;
1666;car;0.43;324;985;303;1074;339;0;0;;;;;
1667;car;0.89;266;0;244;489;967;0;0;;;;;
1667;car;0.88;303;1243;285;1464;484;1;0.9991471202525304;1344;425;1409;443;02665 I conf(0.86)
1667;car;0.76;259;1441;320;1513;382;0;0;;;;;
1667;car;0.87;316;1085;305;1180;384;0;0;;;;;
1667;person;0.52;320;1702;323;1752;404;0;0;;;;;
1667;car;0.37;324;984;303;1074;340;0;0;;;;;
1668;car;0.9;266;0;285;379;986;0;0;;;;;
1668;car;0.88;303;1245;284;1473;488;1;0.9991471202525304;1351;428;1418;447;02665 I conf(0.86)
1668;car;0.7;259;1445;321;1513;382;0;0;;;;;
1668;car;0.86;316;1081;306;1179;385;0;0;;;;;
1668;person;0.57;320;1702;324;1750;404;0;0;;;;;
1668;car;0.38;324;983;303;1073;340;0;0;;;;;
1669;car;0.86;266;0;343;242;1020;0;0;;;;;
1669;car;0.88;303;1247;284;1484;493;1;0.9991471202525304;1358;432;1426;451;02665 I conf(0.86)
1669;car;0.62;259;1453;321;1514;383;0;0;;;;;
1669;car;0.83;316;1078;306;1178;386;0;0;;;;;
1669;car;0.42;324;983;303;1075;340;0;0;;;;;
1669;person;0.54;296;1704;326;1745;405;0;0;;;;;
1669;person;0.42;271;0;258;100;390;0;0;;;;;
1670;car;0.9;303;1250;285;1494;498;1;0.9991471202525304;1365;435;1436;455;02665 I conf(0.86)
1670;car;0.48;259;1458;318;1514;384;0;0;;;;;
1670;car;0.8;316;1074;306;1176;386;0;0;;;;;
1670;car;0.42;324;984;303;1076;340;0;0;;;;;
1670;person;0.87;271;0;250;93;461;0;0;;;;;
1670;person;0.52;320;1702;327;1753;407;0;0;;;;;
1671;car;0.9;303;1252;285;1505;503;1;0.9991471202525304;1373;439;1446;458;02665 I conf(0.86)
1671;car;0.36;259;1465;318;1515;385;0;0;;;;;
1671;car;0.85;316;1070;306;1175;387;0;0;;;;;
1671;car;0.44;324;984;303;1075;341;0;0;;;;;
1671;person;0.85;271;0;250;81;476;0;0;;;;;
1671;car;0.48;329;1165;309;1212;347;0;0;;;;;
1671;person;0.58;320;1701;326;1756;409;0;0;;;;;
1672;car;0.91;303;1255;284;1518;508;1;0.9991471202525304;1383;442;1459;462;02665 I conf(0.86)
1672;car;0.84;316;1067;305;1173;388;0;0;;;;;
1672;car;0.39;324;984;303;1074;341;0;0;;;;;
1672;person;0.81;271;0;245;71;485;0;0;;;;;
1672;car;0.5;329;1164;309;1212;348;0;0;;;;;
1672;person;0.56;320;1701;325;1757;410;0;0;;;;;
1673;car;0.92;303;1259;283;1530;515;1;0.9991471202525304;1394;446;1471;467;02665 I conf(0.86)
1673;car;0.82;316;1065;305;1171;389;0;0;;;;;
1673;car;0.41;324;984;303;1071;341;0;0;;;;;
1673;person;0.81;271;0;244;63;489;0;0;;;;;
1673;car;0.52;329;1162;308;1213;348;0;0;;;;;
1673;person;0.58;320;1703;325;1758;410;0;0;;;;;
1674;car;0.91;303;1262;281;1546;522;1;0.9991471202525304;1404;451;1484;471;02665 I conf(0.86)
1674;car;0.82;316;1062;305;1170;390;0;0;;;;;
1674;car;0.38;324;984;303;1071;341;0;0;;;;;
1674;person;0.8;271;0;245;57;491;0;0;;;;;
1674;car;0.52;329;1161;308;1214;348;0;0;;;;;
1674;person;0.67;320;1708;324;1758;410;0;0;;;;;
1675;car;0.92;303;1266;281;1559;527;1;0.9991471202525304;1416;456;1497;477;02665 I conf(0.86)
1675;car;0.82;316;1059;306;1169;390;0;0;;;;;
1675;car;0.41;324;985;303;1069;342;0;0;;;;;
1675;person;0.81;271;0;245;54;490;0;0;;;;;
1675;car;0.58;329;1158;307;1214;348;0;0;;;;;
1675;person;0.74;320;1713;324;1759;411;0;0;;;;;
1675;car;0.42;330;1247;315;1286;344;0;0;;;;;
1676;car;0.9;303;1272;280;1575;531;1;0.9991471202525304;1429;461;1513;483;02665 I conf(0.86)
1676;car;0.76;316;1054;306;1167;392;0;0;;;;;
1676;car;0.47;324;986;303;1067;343;0;0;;;;;
1676;person;0.74;271;0;260;52;490;0;0;;;;;
1676;car;0.61;329;1156;305;1215;348;0;0;;;;;
1676;person;0.72;320;1716;323;1760;412;0;0;;;;;
1677;car;0.87;303;1275;279;1592;538;1;0.9991471202525304;1443;465;1531;489;02665 I conf(0.86)
1677;car;0.79;316;1050;304;1168;394;0;0;;;;;
1677;car;0.47;324;987;303;1066;344;0;0;;;;;
1677;person;0.74;271;0;270;51;490;0;0;;;;;
1677;car;0.64;329;1154;306;1213;350;0;0;;;;;
1677;person;0.67;320;1717;323;1763;412;0;0;;;;;
1678;car;0.89;303;1278;279;1609;545;1;0.9991471202525304;1458;471;1548;495;02665 I conf(0.86)
1678;car;0.83;316;1047;303;1167;395;0;0;;;;;
1678;car;0.45;324;986;304;1065;342;0;0;;;;;
1678;person;0.71;271;0;279;50;489;0;0;;;;;
1678;car;0.65;329;1153;307;1212;351;0;0;;;;;
1678;person;0.63;320;1719;323;1764;412;0;0;;;;;
1679;car;0.87;303;1280;278;1630;554;1;0.9991471202525304;1477;478;1570;504;02665 I conf(0.86)
1679;car;0.81;316;1042;303;1164;396;0;0;;;;;
1679;car;0.4;324;985;304;1063;340;0;0;;;;;
1679;person;0.73;271;0;285;49;488;0;0;;;;;
1679;car;0.67;329;1151;307;1211;351;0;0;;;;;
1679;person;0.54;320;1722;324;1765;410;0;0;;;;;
1680;car;0.83;303;1286;277;1652;562;1;0.9991471202525304;1495;485;1592;512;02665 I conf(0.86)
1680;car;0.72;316;1039;304;1162;396;0;0;;;;;
1680;car;0.37;324;985;304;1062;340;0;0;;;;;
1680;person;0.73;271;0;291;48;488;0;0;;;;;
1680;car;0.68;329;1151;308;1211;351;0;0;;;;;
1680;person;0.57;320;1722;325;1767;409;0;0;;;;;
1681;car;0.85;303;1295;277;1677;570;1;0.9991471202525304;1513;492;1614;518;02665 I conf(0.86)
1681;car;0.77;316;1033;304;1160;397;1;0.1658306090517705;1069;362;1104;372;I conf(0.55)
1681;car;0.35;324;988;303;1059;342;0;0;;;;;
1681;person;0.59;271;0;307;43;489;0;0;;;;;
1681;car;0.66;329;1153;307;1210;350;0;0;;;;;
1681;person;0.57;320;1725;324;1767;408;0;0;;;;;
1681;person;0.36;325;875;286;905;375;0;0;;;;;
1682;car;0.89;303;1303;274;1703;578;1;0.9991471202525304;1533;500;1638;526;02665 I conf(0.86)
1682;car;0.84;316;1028;303;1158;399;0;0;;;;;
1682;car;0.38;324;988;303;1057;340;0;0;;;;;
1682;car;0.68;329;1153;308;1210;350;0;0;;;;;
1682;person;0.56;320;1727;326;1768;408;0;0;;;;;
1683;car;0.87;303;1310;271;1730;587;1;0.9991471202525304;1559;508;1666;535;02665 I conf(0.86)
1683;car;0.82;316;1025;303;1156;400;0;0;;;;;
1683;car;0.69;329;1152;308;1210;350;0;0;;;;;
1683;person;0.54;320;1731;326;1770;409;0;0;;;;;
1683;car;0.37;330;1254;318;1295;349;0;0;;;;;
1684;car;0.89;303;1320;270;1760;598;1;0.9991471202525304;1586;517;1697;546;02665 I conf(0.86)
1684;car;0.85;316;1021;303;1154;402;0;0;;;;;
1684;car;0.71;329;1152;308;1210;350;0;0;;;;;
1684;person;0.59;320;1734;326;1772;409;0;0;;;;;
1684;car;0.55;338;1301;316;1344;353;0;0;;;;;
1684;car;0.39;330;1255;318;1298;349;0;0;;;;;
1685;car;0.91;303;1328;273;1794;610;1;0.9991471202525304;1615;526;1732;559;02665 I conf(0.86)
1685;car;0.86;316;1016;303;1152;403;0;0;;;;;
1685;car;0.74;329;1151;308;1209;350;0;0;;;;;
1685;person;0.57;320;1735;327;1774;413;0;0;;;;;
1685;car;0.46;338;1303;317;1347;351;0;0;;;;;
1685;car;0.39;330;1255;318;1298;349;0;0;;;;;
1685;car;0.38;339;1252;318;1289;344;0;0;;;;;
1686;car;0.91;303;1337;270;1833;622;1;0.9991471202525304;1646;536;1770;570;02665 I conf(0.86)
1686;car;0.88;316;1011;304;1150;406;0;0;;;;;
1686;car;0.74;329;1151;308;1209;351;0;0;;;;;
1686;car;0.41;338;1305;317;1347;351;0;0;;;;;
1687;car;0.9;303;1347;269;1873;632;1;0.9991471202525304;1678;548;1809;581;02665 I conf(0.86)
1687;car;0.88;316;1005;302;1151;408;0;0;;;;;
1687;car;0.73;329;1151;308;1208;351;0;0;;;;;
1687;car;0.39;338;1305;318;1346;351;0;0;;;;;
1687;car;0.62;341;1341;323;1378;352;0;0;;;;;
1687;car;0.35;330;1256;318;1299;350;0;0;;;;;
1688;car;0.92;303;1358;267;1909;645;1;0.9991471202525304;1720;561;1853;595;02665 I conf(0.86)
1688;car;0.86;316;1000;303;1150;410;1;0.04957825317978859;1037;368;1077;379;OZ9L conf(0.54)
1688;car;0.72;329;1150;308;1208;352;0;0;;;;;
1688;car;0.42;338;1305;319;1346;350;0;0;;;;;
1688;car;0.59;341;1342;323;1388;355;0;0;;;;;
1688;car;0.37;330;1257;318;1301;350;0;0;;;;;
1688;car;0.35;339;1252;317;1290;344;0;0;;;;;
1689;car;0.92;303;1371;266;1920;656;1;0.9991471202525304;1765;576;1903;612;02665 I conf(0.86)
1689;car;0.86;316;994;301;1146;411;1;0.04957825317978859;1032;369;1072;380;OZ9L conf(0.54)
1689;car;0.7;329;1150;308;1208;353;0;0;;;;;
1689;car;0.44;338;1305;319;1346;349;0;0;;;;;
1689;car;0.53;341;1343;322;1390;353;0;0;;;;;
1690;car;0.92;303;1383;265;1920;670;0;0;;;;;
1690;car;0.84;316;989;301;1144;412;1;0.2885984501526279;1027;370;1068;382;PYLII conf(0.68)
1690;car;0.69;329;1150;308;1209;353;0;0;;;;;
1690;car;0.45;338;1304;319;1346;350;0;0;;;;;
1690;car;0.56;341;1344;322;1389;353;0;0;;;;;
1690;car;0.51;342;1355;322;1403;357;0;0;;;;;
1690;car;0.41;330;1255;318;1300;349;0;0;;;;;
1690;car;0.43;339;1252;318;1293;344;0;0;;;;;
1691;car;0.91;303;1398;263;1920;686;1;0.9991471202525304;1865;604;1919;641;02665 I conf(0.86)
1691;car;0.87;316;981;301;1140;414;0;0;;;;;
1691;car;0.71;329;1149;308;1208;354;0;0;;;;;
1691;car;0.44;338;1304;319;1345;349;0;0;;;;;
1691;car;0.59;341;1344;322;1388;352;0;0;;;;;
1691;car;0.46;342;1355;323;1397;356;0;0;;;;;
1691;car;0.57;343;1385;323;1435;360;0;0;;;;;
1691;car;0.36;330;1255;318;1301;349;0;0;;;;;
1691;car;0.37;339;1253;318;1291;343;0;0;;;;;
1692;car;0.91;303;1414;262;1920;709;0;0;;;;;
1692;car;0.86;316;974;300;1138;416;1;0.2885984501526279;1016;373;1058;384;PYLII conf(0.68)
1692;car;0.68;329;1149;307;1208;355;0;0;;;;;
1692;car;0.44;338;1305;319;1344;349;0;0;;;;;
1692;car;0.57;341;1344;322;1388;352;0;0;;;;;
1692;car;0.47;342;1353;324;1395;356;0;0;;;;;
1692;car;0.49;343;1384;324;1444;361;0;0;;;;;
1692;car;0.36;330;1255;319;1299;349;0;0;;;;;
1692;car;0.36;339;1254;318;1290;343;0;0;;;;;
1693;car;0.91;303;1430;259;1920;728;0;0;;;;;
1693;car;0.85;316;969;300;1136;419;1;0.2885984501526279;1010;373;1054;385;PYLII conf(0.68)
1693;car;0.71;329;1147;307;1208;356;0;0;;;;;
1693;car;0.44;338;1305;319;1344;349;0;0;;;;;
1693;car;0.58;341;1344;322;1387;352;0;0;;;;;
1693;car;0.54;342;1354;324;1395;356;0;0;;;;;
1693;car;0.41;343;1384;325;1440;362;1;0.0;1384;335;1428;362; conf(0.65)
1693;car;0.37;330;1257;319;1302;348;1;0.0;1257;319;1302;343; conf(0.55)
1693;car;0.55;345;1391;323;1468;373;0;0;;;;;
1694;car;0.94;303;1447;258;1920;751;0;0;;;;;
1694;car;0.88;316;964;299;1132;422;1;0.2885984501526279;1004;373;1049;386;PYLII conf(0.68)
1694;car;0.72;329;1147;307;1208;356;0;0;;;;;
1694;car;0.44;338;1306;319;1343;349;1;0.0;1306;319;1343;340; conf(0.52)
1694;car;0.58;341;1344;322;1386;352;0;0;;;;;
1694;car;0.54;342;1357;324;1395;356;0;0;;;;;
1694;car;0.45;343;1384;325;1438;360;0;0;;;;;
1694;car;0.42;330;1256;319;1304;348;0;0;;;;;
1694;car;0.37;345;1389;323;1453;368;0;0;;;;;
1694;car;0.67;309;1430;322;1497;378;0;0;;;;;
1695;car;0.93;303;1468;258;1920;776;0;0;;;;;
1695;car;0.84;316;958;297;1131;425;1;0.2885984501526279;997;375;1043;388;PYLII conf(0.68)
1695;car;0.71;329;1147;307;1209;357;0;0;;;;;
1695;car;0.47;338;1304;320;1344;349;0;0;;;;;
1695;car;0.59;341;1344;322;1385;352;0;0;;;;;
1695;car;0.54;342;1361;324;1395;356;0;0;;;;;
1695;car;0.46;343;1384;325;1440;360;0;0;;;;;
1695;car;0.44;330;1256;318;1303;349;0;0;;;;;
1695;car;0.37;345;1387;323;1447;366;0;0;;;;;
1695;car;0.73;309;1430;322;1506;380;0;0;;;;;
1695;car;0.39;339;1253;318;1291;343;0;0;;;;;
1696;car;0.93;303;1491;257;1920;807;0;0;;;;;
1696;car;0.86;316;950;297;1132;425;1;0.2885984501526279;991;377;1037;389;PYLII conf(0.68)
1696;car;0.71;329;1146;306;1209;357;0;0;;;;;
1696;car;0.48;338;1304;320;1344;349;0;0;;;;;
1696;car;0.6;341;1343;322;1385;352;0;0;;;;;
1696;car;0.55;342;1363;324;1396;357;0;0;;;;;
1696;car;0.47;343;1384;325;1440;360;0;0;;;;;
1696;car;0.43;330;1256;318;1302;348;0;0;;;;;
1696;car;0.37;345;1387;323;1447;367;0;0;;;;;
1696;car;0.73;309;1432;321;1510;381;0;0;;;;;
1696;car;0.39;339;1254;318;1291;343;0;0;;;;;
1697;car;0.9;303;1517;256;1920;825;0;0;;;;;
1697;car;0.79;316;941;296;1124;428;1;0.2885984501526279;983;378;1031;391;PYLII conf(0.68)
1697;car;0.7;329;1147;307;1209;357;0;0;;;;;
1697;car;0.46;338;1304;320;1344;349;0;0;;;;;
1697;car;0.6;341;1343;322;1385;352;0;0;;;;;
1697;car;0.55;342;1362;324;1396;357;0;0;;;;;
1697;car;0.46;343;1384;325;1440;360;0;0;;;;;
1697;car;0.42;330;1257;318;1301;348;0;0;;;;;
1697;car;0.37;345;1388;323;1448;367;0;0;;;;;
1697;car;0.73;309;1433;321;1511;382;0;0;;;;;
1697;car;0.39;339;1254;318;1290;343;0;0;;;;;
1697;car;0.53;259;1511;312;1569;383;0;0;;;;;
1698;car;0.91;303;1543;256;1920;793;0;0;;;;;
1698;car;0.86;316;934;296;1117;430;1;0.2885984501526279;976;379;1025;393;PYLII conf(0.68)
1698;car;0.67;329;1146;307;1209;358;0;0;;;;;
1698;car;0.48;338;1303;319;1344;349;0;0;;;;;
1698;car;0.58;341;1343;322;1385;352;0;0;;;;;
1698;car;0.53;342;1363;324;1396;357;0;0;;;;;
1698;car;0.45;343;1384;325;1440;360;0;0;;;;;
1698;car;0.43;330;1257;318;1299;348;0;0;;;;;
1698;car;0.38;345;1388;323;1449;367;0;0;;;;;
1698;car;0.71;309;1433;321;1512;383;0;0;;;;;
1698;car;0.4;339;1254;318;1289;343;0;0;;;;;
1698;car;0.43;259;1511;312;1571;383;0;0;;;;;
1699;car;0.93;303;1570;255;1920;777;0;0;;;;;
1699;car;0.81;316;925;295;1111;432;1;0.3183442928940349;968;382;1018;396;1351LI conf(0.81)
1699;car;0.7;329;1145;306;1209;358;0;0;;;;;
1699;car;0.49;338;1304;319;1344;349;1;0.0;1304;319;1344;340; conf(0.52)
1699;car;0.6;341;1343;322;1384;352;0;0;;;;;
1699;car;0.54;342;1363;324;1396;357;0;0;;;;;
1699;car;0.47;343;1383;325;1438;360;0;0;;;;;
1699;car;0.46;330;1257;318;1300;348;0;0;;;;;
1699;car;0.35;345;1387;323;1447;366;0;0;;;;;
1699;car;0.71;309;1432;321;1513;383;0;0;;;;;
1699;car;0.39;259;1511;312;1571;383;0;0;;;;;
1700;car;0.9;303;1600;253;1920;769;0;0;;;;;
1700;car;0.85;316;917;294;1107;436;1;0.8438842296600342;959;384;1012;398;2LII conf(0.74)
1700;car;0.7;329;1144;306;1208;359;0;0;;;;;
1700;car;0.48;338;1304;319;1344;349;1;0.0;1304;319;1344;340; conf(0.52)
1700;car;0.59;341;1343;322;1384;352;0;0;;;;;
1700;car;0.53;342;1361;324;1395;357;0;0;;;;;
1700;car;0.46;343;1383;325;1437;360;0;0;;;;;
1700;car;0.41;330;1258;318;1299;347;0;0;;;;;
1700;car;0.72;309;1432;321;1513;383;0;0;;;;;
1701;car;0.89;303;1635;255;1920;763;0;0;;;;;
1701;car;0.83;316;906;294;1103;439;1;0.8438842296600342;952;386;1004;400;2LII conf(0.74)
1701;car;0.7;329;1143;306;1208;359;0;0;;;;;
1701;car;0.48;338;1304;319;1344;349;1;0.0;1304;319;1344;339; conf(0.52)
1701;car;0.58;341;1343;322;1384;352;0;0;;;;;
1701;car;0.52;342;1361;324;1395;357;0;0;;;;;
1701;car;0.46;343;1382;324;1436;360;0;0;;;;;
1701;car;0.39;330;1259;318;1299;348;0;0;;;;;
1701;car;0.72;309;1432;321;1513;383;0;0;;;;;
1702;car;0.85;303;1672;252;1920;761;0;0;;;;;
1702;car;0.86;316;897;293;1099;442;1;0.8438842296600342;941;388;997;403;2LII conf(0.74)
1702;car;0.68;329;1143;306;1208;360;0;0;;;;;
1702;car;0.49;338;1303;319;1344;349;0;0;;;;;
1702;car;0.56;341;1343;322;1383;352;0;0;;;;;
1702;car;0.5;342;1364;324;1396;357;0;0;;;;;
1702;car;0.46;343;1382;325;1436;360;0;0;;;;;
1702;car;0.39;330;1257;319;1298;348;0;0;;;;;
1702;car;0.71;309;1432;321;1513;383;0;0;;;;;
1703;car;0.81;303;1717;249;1920;773;0;0;;;;;
1703;car;0.89;316;887;292;1094;446;1;0.8438842296600342;932;390;989;405;2LII conf(0.74)
1703;car;0.63;329;1142;306;1208;360;0;0;;;;;
1703;car;0.5;338;1301;319;1344;349;0;0;;;;;
1703;car;0.55;341;1343;322;1383;352;0;0;;;;;
1703;car;0.5;342;1365;324;1396;357;1;0.0;1365;324;1396;341; conf(0.64)
1703;car;0.45;343;1382;325;1436;360;0;0;;;;;
1703;car;0.4;330;1257;319;1297;348;0;0;;;;;
1703;car;0.71;309;1432;321;1513;383;0;0;;;;;
1704;car;0.57;303;1761;258;1920;799;0;0;;;;;
1704;car;0.85;316;876;292;1089;450;1;0.8438842296600342;922;392;980;408;2LII conf(0.74)
1704;car;0.67;329;1141;306;1210;361;0;0;;;;;
1704;car;0.53;338;1300;319;1345;349;0;0;;;;;
1704;car;0.58;341;1343;322;1383;352;0;0;;;;;
1704;car;0.51;342;1366;324;1396;357;1;0.0;1366;324;1396;339; conf(0.64)
1704;car;0.47;343;1383;324;1436;360;0;0;;;;;
1704;car;0.4;330;1257;319;1298;348;0;0;;;;;
1704;car;0.71;309;1432;321;1513;383;0;0;;;;;
1704;person;0.71;320;1762;318;1800;412;0;0;;;;;
1705;person;0.38;303;1819;305;1920;810;0;0;;;;;
1705;car;0.89;316;864;292;1086;454;1;0.8438842296600342;911;395;971;411;2LII conf(0.74)
1705;car;0.65;329;1141;306;1211;362;0;0;;;;;
1705;car;0.55;338;1297;318;1344;349;0;0;;;;;
1705;car;0.57;341;1343;322;1383;352;0;0;;;;;
1705;car;0.52;342;1364;324;1396;357;0;0;;;;;
1705;car;0.48;343;1383;325;1435;359;0;0;;;;;
1705;car;0.44;330;1258;319;1298;348;0;0;;;;;
1705;car;0.73;309;1431;321;1513;382;0;0;;;;;
1705;person;0.79;320;1763;319;1800;413;0;0;;;;;
1706;car;0.87;316;851;292;1082;458;1;0.8438842296600342;900;397;961;415;2LII conf(0.74)
1706;car;0.65;329;1141;306;1211;362;0;0;;;;;
1706;car;0.56;338;1296;318;1343;349;0;0;;;;;
1706;car;0.56;341;1343;322;1384;352;0;0;;;;;
1706;car;0.53;342;1363;324;1395;357;0;0;;;;;
1706;car;0.49;343;1383;325;1435;359;0;0;;;;;
1706;car;0.43;330;1259;318;1298;347;0;0;;;;;
1706;car;0.72;309;1431;321;1513;382;0;0;;;;;
1706;person;0.77;320;1764;319;1803;413;0;0;;;;;
1707;car;0.91;316;836;291;1076;463;1;0.8438842296600342;888;400;951;417;2LII conf(0.74)
1707;car;0.66;329;1141;306;1212;363;0;0;;;;;
1707;car;0.59;338;1295;318;1343;349;0;0;;;;;
1707;car;0.57;341;1343;322;1383;352;0;0;;;;;
1707;car;0.52;342;1363;324;1395;357;0;0;;;;;
1707;car;0.49;343;1383;325;1434;359;0;0;;;;;
1707;car;0.4;330;1260;318;1298;347;0;0;;;;;
1707;car;0.72;309;1432;321;1513;382;0;0;;;;;
1707;person;0.73;320;1764;319;1803;412;0;0;;;;;
1708;car;0.91;316;821;291;1070;468;1;0.8438842296600342;874;403;940;421;2LII conf(0.74)
1708;car;0.66;329;1141;306;1212;364;0;0;;;;;
1708;car;0.64;338;1293;318;1344;349;0;0;;;;;
1708;car;0.57;341;1343;322;1384;353;0;0;;;;;
1708;car;0.52;342;1362;323;1395;357;0;0;;;;;
1708;car;0.47;343;1383;325;1434;359;0;0;;;;;
1708;car;0.36;330;1263;317;1296;347;0;0;;;;;
1708;car;0.72;309;1432;321;1513;382;0;0;;;;;
1708;person;0.72;320;1765;323;1804;412;0;0;;;;;
1709;car;0.88;316;806;290;1065;474;1;0.8438842296600342;860;406;929;424;2LII conf(0.74)
1709;car;0.64;329;1140;307;1213;364;0;0;;;;;
1709;car;0.61;338;1292;318;1344;349;0;0;;;;;
1709;car;0.57;341;1343;322;1384;352;0;0;;;;;
1709;car;0.52;342;1360;324;1395;357;0;0;;;;;
1709;car;0.48;343;1383;325;1435;359;0;0;;;;;
1709;car;0.35;330;1266;317;1296;346;0;0;;;;;
1709;car;0.73;309;1431;321;1513;382;0;0;;;;;
1709;person;0.65;320;1766;324;1805;412;0;0;;;;;
1710;car;0.89;316;792;290;1059;479;1;0.8438842296600342;845;409;915;428;2LII conf(0.74)
1710;car;0.6;329;1139;306;1212;363;0;0;;;;;
1710;car;0.6;338;1291;318;1344;349;0;0;;;;;
1710;car;0.58;341;1343;322;1384;352;0;0;;;;;
1710;car;0.52;342;1361;324;1395;357;0;0;;;;;
